sweep_folder,De,Wi_e,feature_score,de_key,drag_model,fe_model,NK,hK_star,phi,Debar,Wiebar,phibar,Wics,Wisc,theta,tilde_eta_p0,U,Hv,sample_id,De_bar,Wi_e_bar,source_kind,dataset,R_ve,De_ve
S43_caber_sweep_De_NK_9300_hsK_0p015_phi_0p09_drag_constant,10.0,0.85130706,0.7,10.0,constant,fenepm,9300,0.015,0.09,28.4884286016362,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC1,0.351019711891925,1.27696059,model,calabrese,0.067205513,148.79731667251764
S43_caber_sweep_De_NK_9300_hsK_0p015_phi_0p09_drag_constant,30.0,1.2334693,0.7,30.0,constant,fenepm,9300,0.015,0.09,28.4884286016362,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC1,1.05305913567577,1.85020395,model,calabrese,0.067205513,446.3919500175529
S43_caber_sweep_De_NK_9300_hsK_0p015_phi_0p09_drag_constant,100.0,2.823871,0.7,100.0,constant,fenepm,9300,0.015,0.09,28.4884286016362,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC1,3.51019711891925,4.2358065,model,calabrese,0.060810063,1644.4646669746091
S48_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_c2d2,0.01,0.35868249,0.7,0.01,c2d2,fenepm,9300,0.015,0.22,58.5458086616408,0.352115453333333,0.0111395536213939,0.4203559,0.26408659,0.22,3,0.295088978907861,0.1418,VC2,0.000170806420281833,1.01865023703021,model,calabrese,0.00024851683,40.23872346995574
S48_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_c2d2,0.03,0.35872619,0.7,0.03,c2d2,fenepm,9300,0.015,0.22,58.5458086616408,0.352115453333333,0.0111395536213939,0.4203559,0.26408659,0.22,3,0.295088978907861,0.1418,VC2,0.000512419260845499,1.01877434405132,model,calabrese,0.00074658581,40.18292284446177
S48_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_c2d2,0.1,0.35860143,0.7,0.1,c2d2,fenepm,9300,0.015,0.22,58.5458086616408,0.352115453333333,0.0111395536213939,0.4203559,0.26408659,0.22,3,0.295088978907861,0.1418,VC2,0.00170806420281833,1.01842002844597,model,calabrese,0.0024787522,40.342878969507325
S48_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_c2d2,0.3,0.35864489,0.7,0.3,c2d2,fenepm,9300,0.015,0.22,58.5458086616408,0.352115453333333,0.0111395536213939,0.4203559,0.26408659,0.22,3,0.295088978907861,0.1418,VC2,0.00512419260845499,1.01854345387246,model,calabrese,0.0074465831,40.28693374817774
S48_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_c2d2,1.0,0.35852089,0.7,1.0,c2d2,fenepm,9300,0.015,0.22,58.5458086616408,0.352115453333333,0.0111395536213939,0.4203559,0.26408659,0.22,3,0.295088978907861,0.1418,VC2,0.0170806420281833,1.01819129665009,model,calabrese,0.024723526,40.44730512953533
S48_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_c2d2,3.0,0.35575994,0.7,3.0,c2d2,fenepm,9300,0.015,0.22,58.5458086616408,0.352115453333333,0.0111395536213939,0.4203559,0.26408659,0.22,3,0.295088978907861,0.1418,VC2,0.0512419260845499,1.010350260496,model,calabrese,0.067205513,44.63919500175529
S48_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_c2d2,10.0,0.34942377,0.7,10.0,c2d2,fenepm,9300,0.015,0.22,58.5458086616408,0.352115453333333,0.0111395536213939,0.4203559,0.26408659,0.22,3,0.295088978907861,0.1418,VC2,0.170806420281833,0.992355679627656,model,calabrese,0.090717953,110.23176415808236
